100	 Employee Welfare Policy@ Employee Welfare Policy@ 1. In this policy, you will get 2. Employee Welfare Policy Template Sample black circle Purpose black circle Scope black circle Fundamentals of the Policy black circle Initiatives by the Company 
101	 Employee Welfare Policy@ Employee Welfare Policy@ The organization’s eﬀorts to provide beneﬁts, facilities, and services to the employees are part of its Employee Welfare Policy. These activities are undertaken by the organization to ensure that the employees have latin small letter a comfortable and ethical working environment. Welfare activities enhance employees’ morale. They create latin small letter a loyal and satisﬁed workforce in the organization. Besides, they develop an improved image of the company in the employees’ minds. The eﬃciency of the employees increases when the employees can achieve satisfaction from their workplace. Moreover, when an employee has faith in the organization, they are less likely to be inﬂuenced by the trade unions. In fact, with latin small letter a good reputation, the trade union itself shall trust the organization. 
102	 Employee Welfare Policy@ Employee Welfare Policy@ The organizations undertake the well-being activities voluntarily or under statutory compliance. The availability of ﬂexible working hours to meet the employees’ personal life needs is one of the voluntary steps taken by the organization to ensure work-life balance for the employees. When the employees are satisﬁed with their personal life, they are sure to give their best to the organization. This policy expresses the organization’s willingness to work for the betterment of the workforce and provides the range of facilities that the organization oﬀers. Ensure that the employees have latin small letter a safe, secure, and comfortable working environment with the help of our Employee Welfare Policy Template that is highly conﬁgurable to suit your organization’s needs. 
103	 Employee Welfare Policy@ In this policy, you will get: black circle The purpose of implementing this policy. black circle The organization’s belief about wellness towards the workers. black circle The applicability of this policy. black circle The necessary fundamentals of this policy. black circle The initiatives undertaken on the company’s part. black circle The essentials that need to be provided to the employees. 
104	 Employee Welfare Policy@ Employee Welfare Policy Template Sample@ Coral AI does everything within its powers to improve the employees’ life and make it more comfortable. We believe in rewarding the hard work that the employees do for us by giving them beneﬁts apart from latin small letter a better salary. 
105	 Employee Welfare Policy@ Purpose@ This policy explains the provisions regarding the organization’s eﬀorts to make the workspace latin small letter a more comfortable place for the employees. 
106	 Employee Welfare Policy@ Scope@ This policy applies to all the employees working under Coral AI full stop 
107	 Employee Welfare Policy@ Fundamentals of the Policy@ Coral AI guarantees that the standards and policies will be following the law. The company shall ensure an ethical and just working environment for the employees. The company MUST educate the employees about their rights at the time of joining the company. The company assures the employee’s safety from physical or mental abuse, humiliation, or harassment at the workplace. Any employee/ employer using threats or undue inﬂuence on the other employees shall face disciplinary actions. The employee shall not face discrimination based on religion, gender, caste, standard, ethnicity, marital status, pregnancy status, sexuality, or otherwise during the recruitment process of the employees or after bring hired into the organization. 
108	 Employee Welfare Policy@ Fundamentals of the Policy@ In case of migrant workers, the employer must ensure that the workers are aware of the contract’s legality by providing the agreement in the employee’s native language. The employees shall have latin small letter a clean, safe, secure, and healthy working environment at all times. The employees shall receive their payroll on time. The company guarantees that all the employees will be above the age of 16. The employees shall have all-time access to the water and lavatory facilities without any restrictions. The company shall support the employees’ growth opportunities and hold regular training and development sessions. 
109	 Employee Welfare Policy@ Initiatives by the Company@ The company shall undertake the following measures: Ethical Recruitment No discriminatory behaviors shall be practiced against the employees. Every applicant, irrespective of their caste, gender, religion, ethnicity, race, sexuality, or marital status, shall be treated equally. Freedom of Speech and Grievance Management The employees shall feel free to voice their opinions and thoughts or report any unjust activity in the organization. It is the company’s responsibility to look into these matters and come to latin small letter a solution. The company shall protect the employees against retaliation in case of whistleblowing.  
110	 Employee Welfare Policy@ Initiatives by the Company@ Access to Employee Records The employee shall have limited rights to the employee records. They shall be allowed to access their personal ﬁles to update the information or matters notiﬁed by the management thereof. Access to the other employee ﬁles, however, shall NOT be accessible by any employee. In case of breach of any of the provisions mentioned above, company is liable to take disciplinary actions against the employee. If the company is at fault, it shall rectify the mistake and compensate the employee for the losses and suﬀering they had to undergo. 
111	 Employee Wellness Program@ What is the Employee Wellness Program?@ Some hardworking people place their job over health. As latin small letter a company, we should understand this and oﬀer the employees latin small letter a series of advantages and activities that promote health. This program is known as an employee wellness program. Employee wellness programs are intended to improve employees’ health and ﬁtness often through preventative care. Wellness goals can include preventing acute diseases to decrease their health and economic load, rising employee motivation, and improving employees’ life quality. The Employee Wellness Program Policy is an initiative on the company’s part to educate their employees and create awareness among them about the company’s resources and programs to increase the employees’ immune system and stamina. 
112	 Employee Wellness Program@ What is the Employee Wellness Program?@ This policy shows the employee what types of programs are undertaken by the company for their health beneﬁts. It explains to them the need and importance of utilizing such programs. This policy elaborates on the provisions regarding the subscriptions and usage of such health resources and programs. 
113	 Employee Wellness Program@ What is the Employee Wellness Program?@ In this policy, you will get: black circle The purpose and scope of the policy. black circle The definition of Wellness Programs. black circle The wellness programs undertaken by the company. black circle The provisions for wellness incentives. black circle The wellness programs for employees with disabilities. black circle The responsibilities of the team leader. 
114	 Employee Wellness Program@ Employee Wellness Program Policy Template Sample@ Coral AI wants to keep its employees physically and mentally safe using wellness facilities and resources. With this policy, our workforce is made aware of the beneﬁts they can leverage. 
115	 Employee Wellness Program@ Purpose@ This policy describes initiatives taken by the company to reinforce latin small letter a healthy and happier workplace where constant eﬀorts are made to improve employee health. 
116	 Employee Wellness Program@ Scope@ This policy extends to all our employees irrespective of their work roles and responsibilities. 
117	 Employee Wellness Program@ Deﬁnition@ The company’s ﬁtness scheme teaches employees about resources such as information, equipment, and activities for health support. Here the word ‘health’ means physical, mental, and emotional wellbeing of an employee. 
118	 Employee Wellness Program@ Employee Wellness Program@ The company aim at assisting the employee in their goals to become healthier people. Through these schemes, employees are helped in losing weight, dealing with stress, improving immunity, strengthening physical health, etc. The company shall also oﬀer training to avoid hazards and use instruments accurately. Apart from this, the following resources are also provided. black circle Yoga/fitness club black circle Health information class black circle Stress handling seminars black circle Slumber room black circle Nutritious drinks and snacks, etc. As soon as an employee becomes latin small letter a part of the company, he or she gets access to the slumber room or snacks. But in the case of membership of gym/ﬁtness class, they shall request to the HR or Wellness committee. 
119	 Employee Wellness Program@ Wellness Incentives@ Incentives such as monetary rewards, reduction in membership, time-oﬀ, and other beneﬁts shall be oﬀered to employees to inspire involved in activities and clubs. The employee shall also be appreciated after completing their subscribed programs. 
120	 Employee Wellness Program@ Employees with Disabilities@ Even for disabled employees, the company shall provide equal opportunities for health maintenance activities. In addition, special consultations will be taken from experts by HR for such employees. Similar guidelines will also be applicable to individuals who cannot get advantages due to pregnancy, age issues, etc. 
121	 Employee Wellness Program@ Responsibilities of the Team Leader@ In addition to the Human Resource, the respective department leaders shall also take initiatives for such activities. They will be responsible for helping employees know about the company’s wellness approaches, encouraging them, how they can use such facilities, and who can be asked for more help. 
122	 Employment Ethics Policy@ What is Employment Ethics Policy?@ The employment ethics policy tells employees to do the right things at the correct times and keep good behaviors for their peers. It guides the employees on how to promote latin small letter a culture of growth among the company. To keep employees growing, any company must use best practices to develop latin small letter a culture where employees are motivated and not discriminated against. The policy outlines various elements to be taken care of to promote latin small letter a secure environment. It tells employees to help their peers and employer to take care of employees’ beneﬁts and issues. 
123	 Employment Ethics Policy@ What is Employment Ethics Policy?@ The employer must develop operations for employees that increase their trust level. When the employees’ are not tied up with corporate and internal business issues, they can guarantee to bring proﬁt to the company within latin small letter a limited time. The company must ensure its employees about the compliance they hold for every matter of fact. To ensure fair conduct of employees for their work, our policy template details every points to be kept in mind. 
124	 Employment Ethics Policy@ What is Employment Ethics Policy?@ You will receive the following beneﬁts within this policy: black circle Sample employment ethics policy with every constituent for you to design for your company. black circle The purpose described by the policy in compliance with every rule. black circle The area of employees where this policy applies. black circle Guidelines for employees to maintain ethical relations amongst their co-workers. black circle Guidelines for employers to support and improve trust in their employees. black circle The ideas to be followed to strengthen faith and motivation in employees, develop business relations, and increase customer retention. 
125	 Employment Ethics Policy@ Employment Ethics Policy Template Sample@ The Employment Ethics Policy of Coral AI  is aimed at developing latin small letter a friendly and growing culture in the company, along with loyalty and transparency amongst the employees of the company. 
126	 Employment Ethics Policy@ Employment Ethics Policy Template Sample@ The policy will develop latin small letter a healthy and safe culture for the company that will better the reputation of the company and ensure that the teams are more focused on achieving customer satisfaction rather than dealing with corporate problems. 
127	 Employment Ethics Policy@ Purpose@ The employee ethics policy outlines the conduct of behavior of every employee working for Coral AI full stop It determines the nature of the working environment that Coral AI  outlines and follows. The policy’s purpose is to create latin small letter a healthy and growing culture where employees help each other make the business ﬂourish. 
128	 Employment Ethics Policy@ Scope@ This policy’s scope expands to every employee working with Coral AI comma nonetheless the positions and departments of them. 
129	 Employment Ethics Policy@ Procedure@ Coral AI  will regularly take feedbacks to listen to their employees’ needs and help them in any possible way. The company will conduct surveys to evaluate the eﬀect of ethics policy and develop changes whenever needed. 
130	 Employment Ethics Policy@ Employee Responsibilities@ The company strives to provide employees latin small letter a healthy working environment that will enhance their professional career and also trust their employees to maintain and increase the productivity of the company. Based on this and under the policy, the company always desires some positive and promising attitudes from its employees, which are detailed below. 
131	 Employment Ethics Policy@ Social Media@ Coral AI  trust their employees for sharing recommendations and other related communication on the social media for the company. As an employee of the Coral AI comma you must not disclose any ﬁnancial information, business information, spread wrong rumors, or posting illegal content related to the company anywhere on the internet. 
132	 Employment Ethics Policy@ Transparency@ The company believes that every problem of the employees must be heard and resolved immediately. Hence the company always requests its employees to bring up any issues or suggestions to the authority. 
133	 Employment Ethics Policy@ Health and Safety@ Coral AI  believes that employees are their most valuable asset and maintain that we always care about their health and security. As an employer, the company promises not to burden the employees that could risk the mental or physical health of the employee in any situation. 
134	 Employment Ethics Policy@ Discrimination and Harassment@ The Company knows the dignity of their employees and thus take immediate actions towards any practice of discrimination and harassment. 
135	 Employment Ethics Policy@ Open and honest communication@ Communication is essential for any business, and the company always wishes ﬂuent and honest communication amongst its staﬀ. Open and honest communication will promote signiﬁcant business development. 
136	 Employment Ethics Policy@ Employer Responsibilities@ Along with employees’ responsibilities, Coral AI  also strives to follow their part of employment ethics to develop latin small letter a relationship of trust among its employee. The following are the responsibilities that we take care of; black circle To trust every employee as equal black circle To demote favoritism and favors taken from the employee for other’s benefits black circle Conduct regular training and counseling programs whenever the employee needs black circle Not to pressurize employee to work overtime black circle To pay employees according to their work and time inputs black circle No promotion to politics that divides employees black circle No discrimination based on caste, color, etc black circle To hear about the issues faced by employees and take immediate actions on them black circle Seek for employees’ mental and physical health 
137	 Employment Ethics Policy@ Employer Responsibilities@ black circle Provide every benefit to employees of which they are worthy black circle To provide equal opportunity to every employee 
138	 ID Card Policy@ What is ID Card Policy?@ For an organization, maintaining the conﬁdentiality and workplace security is of utmost importance. However, this task can be made more accessible by both the employer and the organization’s joint eﬀorts. The company must take steps to improve the security of the workplace. The employees must understand that wearing an identiﬁcation card can reduce the risk of intruders or impostors entering the organization. 
139	 ID Card Policy@ What is ID Card Policy?@ Over the decades, there have been cases of unauthorized people breaking into the organization with malicious intent. They could pass through the security without any hassle because there was no identiﬁcation card system in the organizations. However, with the personal identity card, the security can easily scoop out the people who do not belong in the organization by the mere fact that they do not have an identity card. With the ID Card Policy, employees and companies can relax and enjoy latin small letter a safe working environment. 
140	 ID Card Policy@ What is ID Card Policy?@ This policy format carries the provisions regarding the necessity of wearing an ID card. Apart from that, the policy explains the company’s actions against the employee if he breaches this contract. In case an employee loses his card or gets stolen, he can follow the guidelines provided in this policy to report the missing personal identity card and apply for latin small letter a new one. Make your identiﬁcation card policy to ensure your working environment’s safety with the help of our ID Card Policy Template. 
141	 ID Card Policy@ In this policy, the sections mentioned are: black circle The organization’s intent for implementing this policy. black circle The purpose of this policy. black circle The applicability of this policy. black circle The provisions regarding the terms of wearing an ID card. black circle The actions taken by the company against breach of the terms of this policy. black circle Provisions regarding lost or stolen ID cards. 
142	 ID Card Policy@ ID Card Policy Template Sample Policy@ Coral AI  guarantees the safety of the staﬀ at work. We also believe that it is both the organization and the employees’ joint eﬀorts to create latin small letter a safe working environment. We expect the employees to coordinate for the same purpose. One of the company’s security measures is that all the employees wear their ID cards on the company premises. 
143	 ID Card Policy@ Purpose@ This policy describes the organization’s security need for employees to wear Identity Cards (ID Cards) to ensure workplace safety. 
144	 ID Card Policy@ Scope@ This policy applies to all the permanent and probationary employees who are working in the organization presently. It does not include the employees who have left the organization. 
145	 ID Card Policy@ Provisions of the Policy@ The employees will be issued an ID card at the time of joining the company. The employee can collect their ID cards HR Business partner. The employees of Coral AI  shall wear their ID cards AT ALL TIMES in latin small letter a visible manner when they are on the company premises. This is latin small letter a MANDATORY requirement. The employees MUST show their ID card to the Security/ Reception Staﬀ while entering the company premises. The employees must refrain from permitting any other person (whether latin small letter a company employee or not) to use the employee’s card to enter the company premises. 
146	 ID Card Policy@ Actions Against Failure to Follow the Provisions of the Policy@ The employees who repeatedly fail to wear the ID card or declines to wear the ID cards are said to breach this policy’s provisions and shall face disciplinary actions. The managers/ superiors or the employees’ colleagues are expected to remind the employees to wear the ID card if they are not wearing it. The employee who lends his/her ID card to anyone else (whether they are an employee of the organization) to get an entry on the company premises shall face legal actions. 
147	 ID Card Policy@ Lost or Stolen ID Card@ Suppose the employee discovers that his/her ID card is stolen or lost; in that case, they MUST report the same to HR Business partner immediately because this can be latin small letter a threat to the organization’s security. If unreported, the employee shall be held responsible for all the activities undertaken using their ID card. On receiving such reports, the organization must deactivate the ID card and order latin small letter a replacement ID card for the employee. The employee will be given the ﬁrst replacement card for free. Any further replacement for misplacing or losing the ID card will cause the employee to be charged rupees 1500 for each substitution. If any employee ﬁnds latin small letter a lost ID card, they MUST return it to HR Business partner full stop 
148	 Loan to Employee Policy@ What is Loan to Employee Policy?@ An employee loan is the amount of money sanctioned by the organization to help the employee in need. It is latin small letter a form of ﬁnancial assistance provided by the business to the employee. By lending the money to its employees, the organization lightens the ﬁnancial burden on the employees. 
149	 Loan to Employee Policy@ What is Loan to Employee Policy?@ The employee may be unproductive at work if he is carrying latin small letter a substantial ﬁnancial burden on his shoulders. By easing the diﬃculties, the organization improves the relationship with the employee and increases their productivity to have latin small letter a positive impact on their work performance in the organization. This is also latin small letter a crucial way to retain the employees by guaranteeing that the organization is with them through their thick and thins. Providing ﬁnancial aid to the employees increases their loyalty towards the company, and their dedication becomes stronger. 
150	 Loan to Employee Policy@ What is Loan to Employee Policy?@ The Loan to Employee Policy provides provisions regarding the sanction and repayment of such loans. Having latin small letter a policy that clariﬁes applying, sanctioning, and repaying such loans is necessary. Without it, the chances of non-payment, breach of contract, or fraud by the employee are high. Support and encourage your employees to share their ﬁnancial burden with you by providing explicit provisions about the same. Download our conﬁgurable and self-explanatory 
151	 Loan to Employee Policy@ What is Loan to Employee Policy?@ Loan to Employee Policy Template now to increase your employee’s loyalty towards your organization. This policy gives you the speciﬁes of the following points: black circle The purpose of this policy in an organization. black circle The applicability of this policy. black circle The definitions in the context of this policy. black circle The limitations of loans. black circle The provisions regarding the repayment of loans. black circle Procedure for attaining latin small letter a loan. black circle Other loans are provided by the company. 
152	 Loan to Employee Policy@ Loan to Employee Policy Sample@ Coral AI  provides the loan and advances facility to its employees. The intention behind this is to make ﬁnance available to the employees who are in dire need of funds due to emergencies and do not have any other monetary sources available. This policy also helps employees who require personal ﬁnance but cannot receive loan grants from other ﬁnancial institutions. 
153	 Loan to Employee Policy@ Purpose@ This policy describes the provisions related to providing loans and salary advances to the employees of  Coral AI full stop 
154	 Loan to Employee Policy@ Scope@ This policy applies to all the employees under permanent employment with the employees. It does not apply to the employees who are on the probationary period. Employees under the notice of dismissal are also excluded from this policy. 
155	 Loan to Employee Policy@ Deﬁnition@ Emergency – for this policy, an emergency is deﬁned as an unforeseen circumstance that calls for immediate action and is not likely to happen again. Emergencies, in this case, include but is not limited to the following examples: black circle Delay in payroll due to error in the payroll calculation black circle Theft of the employee’s funds black circle The expense related to the medical needs of the employee or latin small letter a close family member black circle Expenses related to the funeral of latin small letter a close family member. 
156	 Loan to Employee Policy@ Deﬁnition@ Emergencies do not include the following examples: black circle Inability to pay routine expenses and recurring bills black circle Inability to pay holiday or vacation expenses black circle Inability to pay vehicle registration 
157	 Loan to Employee Policy@ Deﬁnition@ Close Family Member – close family members are employees: black circle Spouse black circle Child black circle Domestic partner black circle Child of domestic partner black circle Sibling black circle Parent black circle Grandchild black circle Grandparent black circle In-laws in the above relationships black circle Step-relative in the above relationships. 
158	 Loan to Employee Policy@ Limitations to Loan@ The emergency loans given shall not exceed 2 lakhs. Within a year time-frame, the employee may attain up to 2 emergency loans. However, if the amount of the previous loan is unpaid, the employee shall not obtain other emergency loans. 
159	 Loan to Employee Policy@ Provisions Regarding Repayment of Loan@ The maximum time allowed to the employee to repay the loan is ’12 months’. The employee is liable to pay ‘5%’ rate. The employee is required to repay latin small letter a minimum monthly amount of ‘10000’ . The monthly payments are due within 10 working days from the date mentioned in the promissory note. 
160	 Loan to Employee Policy@ Provisions Regarding Repayment of Loan@ If the employee cannot pay the amount by the date mentioned in the point above, he will be charged latin small letter a late fee, not exceeding rupees 500. The employee will NOT be charged with any penalty for paying the loan amount before the date mentioned in the promissory note. All the due loans are to be paid in full at the time of termination of employment. 
161	 Loan to Employee Policy@ Procedure for Attaining Loan@ The employee applying for latin small letter a personal loan shall obtain the information about the same from the HR department. After reviewing and determining the nature of the emergency, the  Manager will approve the loan after deciding the loan amount. The employee receiving the loan and the  Manager shall enter into latin small letter a contract that clearly states all the terms of such advancement of loan. To ensure that the loan is re-payed,  Manager feels necessary, he/she may ask the employee to sign an automatic payroll deduction contract, which is latin small letter a component of the promissory note. 
162	 Loan to Employee Policy@ Other Loans@ Other Types of loans provided by the  Coral AI  to its employees are as follows: Personal Loans – The amount given as personal loans shall never go past the employee’s net income for latin small letter a month. Repayments for such loans shall NOT exceed 20% of the employee’s monthly income. The loans sanctioned shall be paid to the employee within 15 days from loan’s approval. The employee shall NOT receive latin small letter a personal loan if the amount of the previous loan is unpaid. The employer and the employee shall sign latin small letter a deed, the terms of which are agreed upon by both parties. Repayments are deducted from the employee’s salary as agreed upon in the deed. All loans must be paid in full at the time of termination of employment. Advance Salary – The amount of advance salary shall be lesser than or equal to the sum receivable by the employee after adding the unpaid leaves and deducting other legal compliance. Any salary advance will require full recovery at the end of the month when such latin small letter a sum is advanced. Any employee who is on the initial probation period shall not receive any advances. latin capital letter a legal document regarding such advancement shall be signed by both parties. The employee shall NOT receive latin small letter a salary advance if the balance on previous loans and advances remains unpaid. 
163	 Overtime Policy@ What do you mean by Overtime Policy?@ When the employees work above the scheduled working hours allotted to them and get minimum wages, it becomes essential to pay them for the overtime work done as per the pro-rate basis. The conﬁguration and designing of attributes like how much amount to be paid, how much maximum overtime hours to be counted, compensation against worked overtime, etc. build up the overtime policy. This policy is designed to ensure that employees beneﬁt from working overtime as per the government declared laws. This law also states punishment to be charged against employers not adhering to the law. Our overtime policy template will provide sample policy and insights about what key components to be kept in mind when designing the policy. 
164	 Overtime Policy@ What do you mean by Overtime Policy?@ This sample policy will help you know black circle It ensures that the employees are compensated impartially for the additional hours worked. black circle Such additional time is considered as overtime only when the employee has received the permission for the same from the employer/superior. black circle The overtime is granted keeping in mind the goals of the employee and their need. This may vary from case to case. black circle The company can also provide mandatory overtime which means the employee has to work extra for the allotted hours. Failure to do so without prior notice can lead to severe consequences. black circle An overtime cap or limit needs to be set by the company. black circle Overtime hours should be recorded precisely and the payment should be calculated accurately. 
165	 Overtime Policy@ Overtime Policy Template Sample@ “Coral AI’s” Overtime Policy aims at reducing labor expenses for employees who spend extra hours to meet deadlines by oﬀering them respective monetary beneﬁts. In necessity, employees are required to work more time to ensure that the essential projects are ﬁnished on time. As latin small letter a business, we commit to compensating extra eﬀorts and time given by our subordinates with fair pay rates. 
166	 Overtime Policy@ Purpose@ This policy is required to gather details of remuneration for more time put into work. This ensures that an employee is regularly and correctly paid for their excess time. It helps to tackle misuse of working extra, decreased productivity, and ill employee health. It is designed considering critical factors such as days and departments to be excluded from the beneﬁts. For example, holidays or sick leave are not considered oﬃcial hours. Employees and consultants on probation are not eligible and hence can be excluded from these beneﬁts. 
167	 Overtime Policy@ Scope@ This policy is usually applied to all the conﬁrmed employees of the organization. Overtime remuneration is met if an employee works higher than the hours prescribed by company norms. i.e., hours spent beyond the workweek. 
168	 Overtime Policy@ Scope@ An employee is expected to receive permission from latin small letter a supervisor to be eligible for payment. Overtime can not be compensated as extra hours are put in without prior agreement. Factors such as coming early, staying late, or working during breaks are not deemed as working extra. 
169	 Overtime Policy@ Overtime approval@ Employees must take their supervisors’ approval before applying for overtime. However, it is only allowed when an employee is uncertain about completing their allotted tasks. 
170	 Overtime Policy@ Mandatory overtime@ Often an organization may require their employees to work extra due to peak hours. Working extra hours is seen as latin small letter a requirement when the need arises. Declining the proposal after the fair notice can trigger disciplinary actions such as termination or elongation of probation. 
171	 Overtime Policy@ Limitations to overtime@ latin capital letter a few limitations to consider while considering extra working are: black circle Employees should always try to complete latin small letter a given task within regular working hours. black circle Overtime should only be used under emergencies or urgent situations where work exceeds regular official hours; hence, the tasks given are generally designed to keep latin small letter a standard workweek in mind. black circle Employees are not encouraged to view the availability of working extra as extra income, meaning it should be looked at as latin small letter a last alternative for the overload of work and tight deadlines, etc. 
172	 Overtime Policy@ Healthy overtime arrangements@ After-hours working is not latin small letter a promotable option. Safety measures around the use of overtime are necessary as no organization would like loss of morale and productivity or other overwork accidents. black circle Accurate logs of overtime worked must be recorded and maintained. black circle Strongly advise the employees to view this option as latin small letter a last resort in times of emergency. black circle It is mandatory to offer the provisions to complete work during office hours. black circle In case of observing low productivity or problems concerning increased office hours, it is suggested to decrease this facility. black circle latin capital letter a limit should be kept in place to promote latin small letter a proper work-life balance and an if an employee exceeds the employee’s mental health concerns. However, specified overtime cap, then that will be paid considering legal rules. 
173	 Overtime Policy@ Consequences of unauthorized overtime@ Employees found violating overtime guidelines such as unapproved hours or slacking productivity during standard company hours purposefully to avail beneﬁts can face the consequences. It can be prolonged probation or even termination, whichever suits the oﬀense. 
174	 Overtime Policy@ Procedure@ Both employer and employee must save accurate records to ensure overtime pay. In addition, there are speciﬁc protocols to follow for latin small letter a smooth process, such as: black circle The manager and their team must come to an agreement on time restrictions. The manager must also guarantee that the agreed-upon limit does not conflict with legal limits and that the employees do not work excessively long hours. black circle The manager has to make employees aware of their eligibility. They are also required to know details regarding benefits, processes, limits, credits, etc. black circle Precise recording of overtime is necessary from both the manager’s end and the employee’s end; this is then reviewed by the HR team. black circle HR has to calculate the employee’s pay in accordance with legal overtime pay rates and deploy the same with the next scheduled payday. 
175	 Payroll Policy@ What is Payroll Policy?@ Any organization’s most essential component is human resources. They rise and fall with the organization’s growth. It is crucial to compensate the employees for their vital services and impenetrable loyalty towards the organization. latin capital letter a payroll policy explains the process of payment to the employees as it envelopes the administration of the salaries, time-sheet keeping, wage methods, and payment schedules of an organization’s employees. This policy is deﬁned to place control and make employees conscious of what they should anticipate on pay-day. Any payroll policy should specify the responsibilities and accountabilities of staﬀ managing the same. Since payroll covers sensitive and conﬁdential information, the policy should also deﬁne access and safety levels. The policy should diﬀerentiate the preparation required by various employee groups. To implement and streamline payroll policy in your organization you need payroll management software that will automate your redundant tasks. 
176	 Payroll Policy@ What is Payroll Policy?@ All the operations should be certiﬁcated in detail in the policy handbook, which covers everything from employee hiring to separation. These procedures cover payment processing activities required for managing new contracts, time reporting, work changes, outstanding payments, data updates, deductions, and alienation. This policy covers the payment processing services provided by the organization, the legislative requirements it must comply with, and determining the employment status of workers. 
177	 Payroll Policy@ What is Payroll Policy?@ In This Policy, You Will Get: black circle Sample Payroll Policy including all the components of employee payroll. black circle The purpose defined by the payroll policy. black circle The scope of employees included receiving payroll. black circle What type of constituents to be included to complete the payroll without hurting your employees. black circle Responsibility of the Payroll Administration to look after the payroll needs of the company. black circle Responsibility of the Payroll Team to confirm the accounting reports in compliance with the legislature. 
178	 Payroll Policy@ Payroll Policy Sample@ ‘Coral AI ’ understands the importance of payroll for employees and works the fullest to process each employee’s payment before the speciﬁed date of every month. The policy covers every component for calculations while keeping it compliant with government rules. 
179	 Payroll Policy@ Purpose@ The purpose of the Payroll policy is to complete every employee’s payment before the (date) of every month without any irregularities. 
180	 Payroll Policy@ Scope@ The payroll policy applies to every employee regardless of their status in the company. 
181	 Payroll Policy@ Payroll Administration@ ‘Coral AI ’ ensures to keep latin small letter a transparent pay structure for each employee along with detailing the regular pay, overtime, time-sheet maintenance, compensations, bonuses, and reimbursements, whichever is actively existing. The payroll administration of the company looks after every component stated above while keeping the payment of employees fully compliant. 
182	 Payroll Policy@ Components of Pay@ The payroll service of the company entails every small detail to support and motivate their employees. The components that are included in the salary are enlisted below: 
183	 Payroll Policy@ Basic pay@ It outlines the gross earnings that employees earn according to their salary structure deﬁned. 
184	 Payroll Policy@ Time-sheet keeping@ The time-sheet comprises the daily details of the working hours and activities completed throughout the day. 
185	 Payroll Policy@ Bonus@ The bonus is the amount that employees can receive for any excellent performance. 
186	 Payroll Policy@ Overtime@ Any overtime hours worked by the employees will be counted according to the pro-rate basis and it will comply with the rules stated by the government. 
187	 Payroll Policy@ Tax information@ The tax such as TDS, PF, ESIC, etc. will be deducted from the salary for which will be prior informed to all employees. The company will also share form-16 with the employee, which they can use for tax return. 
188	 Payroll Policy@ Investment Declarations@ The employees can submit any investment declarations, and the company conﬁrms that it will be added to their salary structure. 
189	 Payroll Policy@ Travel reimbursements@ Any reimbursement amounts remaining to return will be included in the salary. 
190	 Payroll Policy@ Encashments@ The pending leaves of employees will be encashed through the salary according to the Leave policy instructions. 
191	 Payroll Policy@ Loan deductions@ Company can also deduct the loan amount through installments and inform the employees about the same. 
192	 Payroll Policy@ Payroll Accounting@ Payroll administration must conﬁrm that every payroll reports, ledger, bank reconciliations, and salary structures remain up-to-date for any audit check. 
193	 Probation Policy@ What is Probation Policy?@ Appointing latin small letter a recruit as latin small letter a permanent employee from day one of joining the organization may not be fruitful. In some instances, even after acing the interviews, the employee–organization relationship may not work out. This can happen due to several reasons: one of them being the lack of compatibility between the organization and the recruit. To avoid such latin small letter a short-lived employment relationship, the organization implements latin small letter a Probation Policy, which is essentially latin small letter a trial period between the recruit’s date of joining the organization until he is given latin small letter a permanent employee status. 
194	 Probation Policy@ What is Probation Policy?@ This allows both employer and the organization to know each other better and decide whether this is the right partnership. Apart from this, the employee can use this time to discover if he is comfortable with the organization’s working environment and job responsibilities. If the organization feels that the employee is suitable for the organization and its working environment, the employee is appointed as latin small letter a permanent employee. In the opposite circumstances, the employment is terminated. 
195	 Probation Policy@ What is Probation Policy?@ This policy gives latin small letter a clear indication of all the provisions regarding this trial period. It explains clearly what an employee should or should not do. The policy emphasizes that the employer’s decision is based purely on the recruit’s performance and behavior and ability to adapt to the working environment. With our Probation Policy, make sure the recruits have latin small letter a clear idea about this trial period’s rules and process. 
196	 Probation Policy@ What is Probation Policy?@ The sample policy involves the below sections. black circle The organization’s intent to implement this policy. black circle The purpose of this policy. black circle The eligibility of the employees to be covered under this policy. black circle The definition in the context of this policy. black circle Provisions regarding the termination of employment during the probationary period. 
197	 Probation Policy@ Probation Policy Template Sample@ Coral AI believes that every company requires latin small letter a policy that allows latin small letter a brief period for the employees to get comfortable with the organization. This time allows both the employer and the employee to decide whether the other one is the right choice or not. 
198	 Probation Policy@ Purpose@ This policy outlines all the rules to be considered when managing an employee’s probation. 
199	 Probation Policy@ Scope@ This policy is applicable to the newly recruited employees of the company. In addition, any current employees who received latin small letter a promotion to higher designation and who are being disciplined are also eligible for probation. 
200	 Probation Policy@ Deﬁnition@ The time spent by an employee in the company after signing the job agreement till becoming latin small letter a permanent employee is called latin small letter a probation period. Employees will be trained to learn and improve new skills and responsibilities during probation. This time is useful for employers to assess the roles and responsibilities handled by the employees and to understand if they are latin small letter a perfect ﬁt for the job. The following factors shall be helpful for the employer to make the decision. black circle Expertise, skills, and abilities at work. black circle Development on assignments. black circle Personal qualities such as accountabilities, loyalty, etc. black circle Behavior in the company. These factors shall be documented as they are valuable for the employer to make the ﬁnal decision. 
